,UID,name,rating,brewery,style,abv
14322,1094,Mexican Chocolate Cake,3.77,Dissent Craft Brewing,American Imperial Stout,10.00
14323,527,Old Mad Joy,4.14,Great Raft Brewing,Baltic Porter,9.00
14324,1094,Pawchata ale,4.13,Pinellas Ale Works,American Blonde Ale,5.50
14325,490,"Permutation Series #69: Imperial Stout With Vanilla, Coffee, Peanut Butter",4.86,Trillium Brewing Company,American Imperial Stout,14.40
14326,451,Sensory Overload,4.48,Ology Brewing Company,New England IPA,6.50
14327,1094,Special Dark Lager,3.67,Matchless Brewing,German Schwarzbier,5.50
14328,422,The Ballad of Chaos,4.21,Burial Beer Co.,American Brown Ale,8.00
14329,1094,2 Year Old Barrel-aged Strong Ale,4.34,Arkane Aleworks,American Strong Ale,?
14330,422,Biscotto,4.3,Angry Chair Brewing,American Strong Ale,11.00
14331,1094,Blu Beary IPA,3.75,Sanford Brewing Company,Fruit and Field Beer,6.00
14332,1094,Bonita Applebum,4.0,Funky Buddha Brewery,American Brown Ale,6.00
14333,1094,Cigar City / J. Wakefield - Going Going Back Back To Tampa Tampa,3.79,Cigar City Brewing,American Imperial Stout,12.80
14334,1094,Color Storm,4.18,Reve Brewing,American Wild Ale,5.20
14335,1094,Decidedly Undecided,4.0,Angry Chair Brewing,American Imperial Pilsner,5.80
14336,590,Fresh Blacktop,4.53,Cycle Brewing,American Imperial Stout,?
14337,1094,HyLo,3.42,Captain Lawrence Brewing Co.,American Wild Ale,?
14338,1094,Meet Your Maker,4.0,Monkless Belgian Ales,Belgian Strong Dark Ale,9.00
14339,422,Orange,4.48,Aslin Beer Company,American Imperial Stout,16.50
14340,1094,Reasonable Doubt w / Vanilla,4.21,Angry Chair Brewing,American Imperial Porter,9.50
14341,1094,The Hunted (BA),4.18,Angry Chair Brewing,American Barleywine,12.00
14342,1094,Trillionaire,4.0,Clown Shoes,British Barleywine,12.50
14343,1094,Wild Turkey Old Fashioned,4.0,Anderson Valley Brewing Company,American Strong Ale,8.30
14344,1094,dC/dt,4.1,Equilibrium Brewery,American Imperial IPA,8.10
14345,325,Budweiser Prohibition Brew,5.0,Anheuser-Busch,Low Alcohol Beer,?
14346,325,Busch NA,4.0,Anheuser-Busch,Low Alcohol Beer,0.50
14347,25,Michelob (Original Lager),2.39,Anheuser-Busch,American Lager,5.00
14348,325,Sharp's,5.0,Miller Brewing Co.,Low Alcohol Beer,0.40
14349,325,Stroh's,5.0,Pabst Brewing Company,American Adjunct Lager,4.60
14350,419,'Nillionaire,4.25,Clown Shoes,British Barleywine,11.00
14351,419,Abita Bourbon Street Imperial Stout,3.75,Abita Brewing Co.,American Imperial Stout,10.00
14352,419,Brandy You're A Fine Girl,4.0,Karbach Brewing Co.,German Doppelbock,10.00
14353,305,Buffalo Bayou 1836,3.45,Buffalo Bayou Brewing Co,American Amber / Red Ale,5.90
14354,419,Cask-It Series Bourbon Barrel Aged DNR With Chocolate,3.75,COOP Ale Works,Belgian Dark Ale,?
14355,166,DNR,4.44,COOP Ale Works,Belgian Strong Dark Ale,10.00
14356,419,DNR Cask-It: Brandy Barrel Aged with Cherries,4.0,COOP Ale Works,Belgian Strong Dark Ale,12.80
14357,419,DfDub,3.5,Oak Highlands Brewery,German Weizenbock,7.10
14358,419,Freaky Deaky,3.75,Oak Highlands Brewery,Belgian Tripel,10.00
14359,419,Imperial Eclipse Stout Brewed With Honey (10th Release Edition),4.0,FiftyFifty Brewing Co.,Russian Imperial Stout,11.00
14360,246,Mer-Dude Russian Imperial Coffee Milk Stout,4.24,Lorelei Brewing Company,Russian Imperial Stout,10.00
14361,419,Most Premium,4.0,Gigantic Brewing Company,Russian Imperial Stout,10.00
14362,133,Nigel - - F.U.N. Series 016 - Oak Barrel Aged,2.89,Karbach Brewing Co.,American Barleywine,10.00
14363,419,Ogre,4.0,903 Brewers,English Oatmeal Stout,15.60
14364,419,Split Shot Espresso Milk Stout,3.12,Elysian Brewing Company,English Sweet / Milk Stout,6.00
14365,419,Texas Bourbon Barrel Series Limited Edition Wee Heavy,4.25,Ranger Creek Brewing & Distilling,Scotch Ale / Wee Heavy,11.90
14366,419,Texas Bourbon Barrel Series: Limited Edition Russian Imperial Stout,3.45,Ranger Creek Brewing & Distilling,Russian Imperial Stout,13.30
14367,419,Wheat Wine - Bourbon Barrel-Aged,3.75,Ranger Creek Brewing & Distilling,American Wheatwine Ale,12.10
14368,419,Wick For Brains,2.87,Nebraska Brewing Company,Pumpkin Beer,5.40
14369,419,Alaskan Heritage Coffee Brown Ale (Pilot Series),3.05,Alaskan Brewing Co.,English Brown Ale,7.00
14370,196,Birthday Beer 108 - Cold Brew Coffee Ale,3.76,Spoetzl Brewery / Shiner,English Porter,5.00
14371,347,Bourbon Barrel Aged Hellfighter (w/Chocolate),4.16,Karbach Brewing Co.,American Porter,12.50
14372,419,Bourbon Barrel Hellfighter (w/ Espresso),4.59,Karbach Brewing Co.,American Imperial Porter,11.50
14373,419,Brewers' Cut Belgian-Style Pale Ale,2.5,Real Ale Brewing Company,Belgian Pale Ale,5.40
14374,419,Bugsy's Fire Brush,2.75,Infamous Brewing Company,American Amber / Red Ale,5.50
14375,419,Chief Justice Stout,2.73,Legal Draft Beer Company,American Stout,6.60
14376,419,Convict Hill Oatmeal Stout,3.21,Independence Brewing Co.,English Oatmeal Stout,8.00
14377,419,Don Jalapeno Ale,4.0,No Label Brewing Company,Chile Beer,6.70
14378,419,Drew Curtis / Wil Wheaton / Greg Koch Stone Farking Wheaton w00tstout - Wit,5.0,Stone Brewing,American Imperial Stout,13.00
14379,419,Elda M Milk Stout,4.39,No Label Brewing Company,English Sweet / Milk Stout,6.89
14380,419,Forbidden Lavender,2.7,No Label Brewing Company,Belgian Witbier,5.30
14381,347,Good Golly Miss Molly,4.31,Karbach Brewing Co.,Russian Imperial Stout,11.50
14382,70,Goose Winter Ale,3.75,Goose Island Beer Co.,American Brown Ale,5.30
14383,419,Munich Dark Lager,2.7,Alamo Beer Co.,Munich Dunkel Lager,4.90
14384,419,Phoenix Winter Ale,3.75,Real Ale Brewing Company,Winter Warmer,7.20
14385,419,Phoenixx Double ESB,3.52,Real Ale Brewing Company,English Extra Special / Strong Bitter (ESB),7.20
14386,419,Pinsetter,4.0,Real Ale Brewing Company,American Amber / Red Lager,5.40
14387,70,Pumpkin Spice Latte (Nitrogen Charged Pumpkin Coffee Stout),3.5,Breckenridge Brewery,Pumpkin Beer,5.50
14388,419,Ridgeback Ale,2.73,No Label Brewing Company,American Amber / Red Ale,6.10
14389,419,Spring Bock,3.52,Saint Arnold Brewing Company,German Bock,6.90
14390,419,Sweet Potato Pecan Scotch Ale,4.86,Goliad Brewing Company,Scotch Ale / Wee Heavy,7.70
14391,419,TexiCali Nut Brown Ale,3.5,Freetail Brewing Company,American Brown Ale,6.50
14392,311,Three Legged Lab,4.13,Karbach Brewing Co.,American Imperial Stout,9.20
14393,964,Dockside Pilsner,4.24,Thomas Creek Brewery,German Pilsner,4.50
14394,154,Andrew's Ale,4.06,Friendship Brewing Company / Benefit's Bistro,American Cream Ale,6.00
14395,154,Cathy’s Cure,4.08,Friendship Brewing Company / Benefit's Bistro,American Cream Ale,6.00
14396,154,ChaiPA,4.15,Ebb & Flow Fermentations,New England IPA,?
14397,154,Friendzy,3.64,Friendship Brewing Company / Benefit's Bistro,American IPA,6.60
14398,154,German Style Wheat,3.69,The Civil Life Brewing Company,German Hefeweizen,5.00
14399,154,Lil' Helper,3.31,Mother's Brewing Company,American IPA,7.00
14400,154,Marzen Boogie,4.0,Friendship Brewing Company / Benefit's Bistro,German Märzen / Oktoberfest,5.80
14401,154,Organic Strawberry,4.25,Samuel Smith Old Brewery (Tadcaster),Fruit and Field Beer,5.10
14402,154,Porter? I Didn’t Even Know Her,3.96,Minglewood Brewery,Irish Dry Stout,?
14403,154,Pumpkin Else Matters,4.14,Friendship Brewing Company / Benefit's Bistro,Pumpkin Beer,6.50
14404,154,Pumpkin Smasher,3.82,Big Muddy Brewing,Pumpkin Beer,6.00
14405,154,Satellite,4.4,Minglewood Brewery,New England IPA,7.00
14406,154,Sexy Divine,4.33,Ebb & Flow Fermentations,Fruit and Field Beer,?
14407,154,Summer Lager,3.11,The Schlafly Tap Room,German Helles,4.50
14408,154,Winged Nut,3.46,Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,German Dunkelweizen,5.40
14409,154,Assalted Caramel Pecan Brown Ale,3.79,4204 Main Street Brewing Co.,American Brown Ale,6.00
14410,154,Hofbrau Kellerbier,4.33,Hofbräuhaus München,German Kellerbier / Zwickelbier,?
14411,154,Three Blind Mice,3.63,Mother's Brewing Company,German Altbier,5.50
14412,154,Winter Grind,3.84,Mother's Brewing Company,American Stout,6.00
14413,299,Ain't Nothing Nice,3.69,Other Half Brewing Co.,American IPA,6.20
14414,299,Cabbage,4.06,Other Half Brewing Co.,American Imperial IPA,7.90
14415,299,Can It Be All So Simple,4.5,Equilibrium Brewery,American Imperial IPA,8.20
14416,299,Daydream In Green,4.71,Other Half Brewing Co.,New England IPA,8.10
14417,299,Equilibrium / District 96 - Sexual Fluctuation,4.53,Equilibrium Brewery,New England IPA,8.00
14418,299,Fractal Mosaic/Galaxy,4.25,Equilibrium Brewery,American Imperial IPA,6.80
14419,299,Fully Loaded Baked Potato,4.3,Other Half Brewing Co.,American Imperial IPA,10.00
14420,299,Green Down To The Socks,4.46,Other Half Brewing Co.,New England IPA,8.20
14421,299,Night & Day,3.37,Trillium Brewing Company,American Imperial Stout,11.50
14422,299,Space Daydream Imperial Oat Cream IPA,4.37,Other Half Brewing Co.,New England IPA,8.50
14423,299,dHop 7,4.3,Equilibrium Brewery,American Imperial IPA,8.00
14424,299,dHop4,4.25,Equilibrium Brewery,American Imperial IPA,8.00
14425,261,dHop5,4.43,Equilibrium Brewery,American Imperial IPA,8.00
14426,299,Double Dry Hopped Dream In Green,4.75,Other Half Brewing Co.,New England IPA,6.20
14427,299,Double Dry Hopped Forever Simcoe,4.68,Other Half Brewing Co.,New England IPA,8.50
14428,299,Double Mosaic Daydream,4.45,Other Half Brewing Co.,New England IPA,8.50
14429,299,Positive Contact,3.35,Dogfish Head Craft Brewery,Belgian Witbier,9.00
14430,10,Theobroma,2.75,Dogfish Head Craft Brewery,Chile Beer,9.00
14431,595,Bière De Syrah,4.41,Jester King Brewery,American Wild Ale,7.30
14432,595,Boysenberry Bu,4.69,de Garde Brewing,Berliner Weisse,4.30
14433,595,Detritivore,3.98,Jester King Brewery,Belgian Saison,5.50
14434,595,Hoeybier,4.64,Sante Adairius Rustic Ales,Belgian Saison,6.00
14435,100,Imperial Stone Bu,4.5,de Garde Brewing,Berliner Weisse,5.30
14436,595,Nocturn Chrysalis,4.56,Jester King Brewery,American Wild Ale,5.90
14437,595,Raspbarrel,4.52,American Solera,American Wild Ale,?
14438,595,Southern Sunrise,4.79,Sante Adairius Rustic Ales,Belgian Saison,7.60
14439,183,Cantillon Iris,3.69,Brasserie Cantillon,Belgian Lambic,5.00
14440,156,Compunction,4.34,Russian River Brewing Company,American Wild Ale,7.40
14441,363,Farmhouse Noir,4.18,Sante Adairius Rustic Ales,Belgian Saison,7.70
14442,593,Lindemans Pêche,3.39,Brouwerij Lindemans,Belgian Fruit Lambic,2.50
14443,595,Tropical Platypus,4.63,Almanac Beer Co.,American Wild Ale,6.00
14444,400,DAF Brut IPA,4.02,Surly Brewing Company,American Brut IPA,7.00
14445,802,Juice -Z,3.82,Lift Bridge Brewery,New England IPA,5.00
14446,802,Mass Haze-teria,3.64,Pryes Brewing Company,New England IPA,7.10
14447,802,Most Coast,3.05,Burning Brothers Brewing,American IPA,5.80
14448,319,Nose Hair Bender,3.77,56 Brewing,American IPA,6.80
14449,802,Petal Pounder Hibiscus Saison,3.92,Inbound BrewCo,Belgian Saison,?
14450,196,Picnic By The Wicked Thicket,3.8,Insight Brewing,Belgian Witbier,5.30
14451,534,Seven Curses of the Llewd Llama,3.91,Insight Brewing,American IPA,6.10
14452,802,Springbok,3.61,Utepils Brewing Co,German Maibock,6.80
14453,802,Starfire Pale Ale,4.03,Fitger's Brewhouse,American Pale Ale (APA),6.10
14454,802,Technicolor Dream Wolf,3.95,Junkyard Brewing Company,American IPA,6.50
14455,103,‘Ssippi Squeeze,4.07,56 Brewing,American IPA,6.00
14456,151,Cloaking Device,3.36,Brooklyn Brewery,American Brett,10.50
14457,103,Dankbot,4.18,Insight Brewing,American IPA,6.80
14458,777,Flaming Longship,4.3,HammerHeart Brewing Company,Scotch Ale / Wee Heavy,7.90
14459,694,"Head Full of Dynomite v.4: Cryo Mosaic, Centennial, Sorachi Ace, El Dorado",4.2,Fremont Brewing Company,New England IPA,6.80
14460,241,Hennepin,4.21,Brewery Ommegang,Belgian Saison,7.70
14461,196,High Sticke Alt,4.03,Summit Brewing Company,German Altbier,7.50
14462,802,Hop Revolver IPA - Simcoe,4.06,Stone Brewing,American IPA,7.70
14463,83,Hoptronix,4.17,New Holland Brewing Company,American Imperial IPA,9.00
14464,802,Horizon Red IPA,3.67,Summit Brewing Company,American IPA,5.70
14465,802,Mesabi Red,3.96,Lake Superior Brewing Company,American Amber / Red Ale,6.50
14466,802,Peanut Buster Porter,3.77,Montgomery Brewing Company,American Porter,6.30
14467,802,Rocket Surgery,4.28,Surly Brewing Company,New England IPA,7.60
14468,227,Straight Outta Newport... Oregon,4.32,Rogue Ales,American Imperial IPA,8.80
14469,802,Tail Feather IPA,3.22,Enki Brewing,American IPA,7.00
14470,802,Thew Woods Number Three,3.43,612 Brew,American Porter,7.40
14471,567,Double Tropical Smoothie,4.37,Decadent Ales,New England IPA,9.30
14472,509,Insetto,4.0,Stillwater Artisanal Ales,American Wild Ale,5.00
14473,567,It’s Soul Good Man,4.12,Evil Twin Brewing,American IPA,7.00
14474,399,Oliver / Stillwater - People Power,2.97,Oliver Brewing Company,American Pale Ale (APA),6.00
14475,132,Project Dank - Spring Edition,4.29,La Cumbre Brewing Co.,American IPA,?
14476,356,She Drives A Plymouth Satellite,3.58,Fat Orange Cat Brew Co.,New England IPA,7.50
14477,567,Snow Glare Hoppy Wheat Ale,3.63,Breckenridge Brewery,American Pale Wheat Ale,6.00
14478,329,Strawberry Frosted Pastry,3.79,Decadent Ales,New England IPA,8.60
14479,567,The Lourd,4.25,Bog Iron Brewing,Belgian Tripel,9.30
14480,567,Ultimate Clarity,4.25,Ursula Brewery,American IPA,7.20
14481,567,Untitled Art / The Full Pint - NEAPA (Version 3),4.13,Untitled Art,New England IPA,4.50
14482,567,Woodcutter's Daughter,4.35,Palisade Brewing Co.,American Imperial Stout,13.65
14483,567,8 Pounds Per BBL,4.35,Seven Stills Brewery and Distillery,American IPA,7.00
14484,503,Blackberry Cream Pop,4.16,Decadent Ales,New England IPA,8.60
14485,35,Drip Drop,3.77,Bearded Iris Brewing,American IPA,7.10
14486,567,False Summit,4.34,Elevation Beer Co.,Belgian Quadrupel (Quad),11.10
14487,567,Hop Drop n' Roll,4.27,NoDa Brewing Company,American IPA,7.20
14488,567,Loud!,4.35,Almanac Beer Co.,New England IPA,8.30
14489,567,Mainstream Pop Song,3.78,Stillwater Artisanal Ales,American Imperial IPA,8.00
14490,115,Pacific Punch,3.83,Decadent Ales,New England IPA,8.70
14491,567,Peach Cream Pop,4.23,Decadent Ales,New England IPA,8.60
14492,567,Project Dank Winter Edition,4.27,La Cumbre Brewing Co.,American IPA,7.50
14493,567,Quadruped,4.25,Odd13 Brewing,New England IPA,7.00
14494,567,Severe Tire Damage,4.27,Fat Orange Cat Brew Co.,American Imperial IPA,8.00
14495,567,Sticky When Wet,4.25,NoDa Brewing Company,American IPA,6.31
14496,567,The Abyss 2018 Reserve,4.92,Deschutes Brewery,American Imperial Stout,11.00
14497,567,Villainous Vic,4.35,Odd13 Brewing,American Imperial IPA,8.00
14498,567,Waves & Perms,4.1,Fonta Flora Brewery,American Imperial IPA,8.60
14499,567,Write Drunk Edit Sober,4.27,Fat Orange Cat Brew Co.,New England IPA,7.20
14500,567,Zippity,4.12,Suds Brothers Brewery II,New England IPA,10.00
14501,58,Zodiak Multiverse,4.18,Omnipollo,New England IPA,8.00
14502,441,Double Dry Hopped Citra Daydream,4.83,Other Half Brewing Co.,New England IPA,6.00
14503,441,"Permutation Series #40: Double IPA with Orange Peel, Lactose and Vanilla",4.68,Trillium Brewing Company,American Imperial IPA,8.10
14504,407,"Yeah, From the Chairlift!",4.38,Other Half Brewing Co.,American Imperial IPA,7.90
14505,441,Seventh Star IPA,4.0,Down the Road Beer Co.,American IPA,6.50
14506,400,Brain Squeeze Smoothie Sour - Peach/Plum/Black Currant,4.02,Drekker Brewing Company,American Wild Ale,5.20
14507,400,Brewed of the North,3.77,Drekker Brewing Company,American IPA,5.50
14508,400,Buffalo Rodeo,4.25,Drekker Brewing Company,American Lager,5.20
14509,400,Caboose,4.0,Rhombus Guys Brewing Company,American Cream Ale,4.80
14510,400,Chipper Imperial Stout,4.18,Drekker Brewing Company,American Imperial Stout,10.50
14511,400,Das Homeguys Helles,4.21,Bauhaus Brew Labs,German Helles,4.60
14512,400,Fluffy Buddy,4.02,Drekker Brewing Company,American Imperial IPA,8.50
14513,400,Lemon Meringue Pie Secret Handshake,4.28,Drekker Brewing Company,New England IPA,7.50
14514,400,Mind Bullets,4.49,Drekker Brewing Company,American Wild Ale,7.00
14515,400,Noble Star Collection: Solar Evolution,4.41,August Schell Brewing Company,Flanders Red Ale,6.90
14516,370,Orange Shake-o-Matic,4.66,Junkyard Brewing Company,American IPA,7.10
14517,400,Primo Fudgerino!,4.52,Junkyard Brewing Company,English Sweet / Milk Stout,11.60
14518,400,Raspberry Super Slurp,4.46,Junkyard Brewing Company,Fruit and Field Beer,6.00
14519,400,Royal Bee,4.02,Drekker Brewing Company,American Imperial IPA,8.00
14520,356,Schell's Stag Series Rauchbier Helles Lager,3.97,August Schell Brewing Company,German Rauchbier,?
14521,356,Schell's Stag Series Sahti,3.66,August Schell Brewing Company,Finnish Sahti,5.99
14522,400,Stoned Surf India Pale Ale,3.71,Canal Park Brewing Co.,American IPA,7.00
14523,400,Tickle Monster,4.4,Drekker Brewing Company,American Imperial IPA,8.20
14524,400,Warp Zone,4.02,Surly Brewing Company,German Pilsner,5.20
14525,400,B-Side Pilsner,3.77,Indeed Brewing Company,German Pilsner,5.10
14526,400,Blanche Gose,3.93,Surly Brewing Company,Leipzig Gose,5.30
14527,400,Blutpakt,4.0,Surly Brewing Company,American Porter,6.20
14528,400,Brain Freeze - Oops! All Berries,4.27,Drekker Brewing Company,American Wild Ale,5.20
14529,370,Brain Freeze - Raspberry/Lime,4.66,Drekker Brewing Company,American Wild Ale,5.20
14530,400,Clearly Obscure,4.29,Junkyard Brewing Company,American Imperial IPA,8.00
14531,400,Curio,3.52,Fernson Brewing Company,Berliner Weisse,4.00
14532,400,Doc's Orders,4.0,Rhombus Guys Brewing Company,American Pale Wheat Ale,5.00
14533,400,Far Out Stout - Georgia Pecans,4.25,Junkyard Brewing Company,American Stout,7.20
14534,370,Galactic Falconer IPA,4.5,Junkyard Brewing Company,American IPA,6.00
14535,400,Gose Blanche,3.75,Surly Brewing Company,Leipzig Gose,5.30
14536,400,Hawaiian Boogie,4.25,Rhombus Guys Brewing Company,American Wild Ale,5.20
14537,400,"Hop Shifter - Bru-1, Chinook And Citra",3.77,Surly Brewing Company,American IPA,6.00
14538,400,Hopperstad Series: Azacca,4.0,Drekker Brewing Company,American Pale Ale (APA),5.00
14539,400,Iconic Blonde,3.91,Rhombus Guys Brewing Company,American Blonde Ale,4.80
14540,400,Lucy Session Sour,3.71,Indeed Brewing Company,American Wild Ale,4.20
14541,400,Milo's Mild Ale,3.93,Rhombus Guys Brewing Company,English Dark Mild Ale,3.40
14542,400,Poncho Goddess,3.77,Junkyard Brewing Company,English Sweet / Milk Stout,5.50
14543,400,Schadenfreude,3.93,Surly Brewing Company,Munich Dunkel Lager,5.00
14544,400,Shake -O-Matic Vanilla Cream,4.19,Junkyard Brewing Company,American IPA,6.80
14545,400,Shake It Off Strawberry IPA,4.5,Rhombus Guys Brewing Company,American Imperial IPA,8.20
14546,400,Thor Is My Co-Pilot,4.44,Drekker Brewing Company,American Imperial IPA,8.00
14547,400,Unbridled,3.77,Surly Brewing Company,American IPA,6.20
14548,400,Whisper Scream,4.44,Drekker Brewing Company,American IPA,6.70
14549,451,Ballantine India Pale Ale,3.99,Pabst Brewing Company,American IPA,7.20
14550,232,Beer Camp: Hoppy Lager (2015),4.22,Sierra Nevada Brewing Co.,American Lager,7.00
14551,606,Chamomile Wheat,4.35,Beaver Brewing Company,Belgian Witbier,4.20
14552,606,Fire On The Hill,4.06,Grist House Craft Brewery,American IPA,7.50
14553,606,Heavy Seas - Riptide,4.0,Heavy Seas Beer,Belgian IPA,7.25
14554,271,Idletyme IPA,3.31,Crop Bistro & Brewery,American Imperial IPA,8.00
14555,606,Spacewalker American Belgo,3.75,Great Lakes Brewing Co.,Belgian IPA,8.20
14556,606,Summer Beer,3.75,Harpoon Brewery & Beer Hall,German Kölsch,4.80
14557,70,Summertime,4.75,Goose Island Beer Co.,German Kölsch,5.10
14558,606,SweetWater Hash Brown,4.21,SweetWater Brewing Company,American Brown Ale,6.20
